EventId,EventTemplate,Occurrences
23333639,IntentOp:c.g.a.g/.c.GmsIntentOperationService,10
b1b4e3b1,*vibrator*,47
96637f6e,*job*/c.m.m/c.m.m.e.s.p.a.AppUsageDataCollector,3
3893767a,*job*/c.g.a.g.c/c.g/l.u.e.br:android,7
8ec536f0,*sync*/com.google.android.gms.chromesync/com.google/lsp@icomp.ufam.edu.br,5
0859089e,*gms_scheduler*/c.g.a.g/.t.g.TapAndPayGcmTaskService,9
f10ae3e5,*job*/c.m.m/c.m.m.s.d.b.BatteryLevelJob,1
74ca6c9f,*job*/c.g.a.g.c/c.g/l.com:android,6
45a79f44,*sync*/com.google.android.gms.chromesync/com.google/larissadasilvapessoa0@gmail.com,6
daad235f,*gms_scheduler*/c.g.a.g/.c.CheckinService,1
8bdf3427,*job*/c.g.a.a.w/.a.i.AutoDndJobService,1
92f6a5a7,*job*/c.g.a.i.l/c.g.a.l.i.t.JobSchedulerImpl$TaskRunnerJobService,1
4440c49a,*job*/c.m.m/.a.AnalyticsIntentService,7
713104a8,*job*/c.m.m/c.m.m.p.d.LoadDatasetJobService,2
e68b194b,*job*/c.g.a.a.w/.p.i.PowerStateJobService,1
3eafd244,*job*/c.g.a.g.r/c.g/l.u.e.br:android,2
350d81f0,*gms_scheduler*/c.g.a.g/.c.u.QosUploaderService,4
4495e32e,*sync*/com.google.android.gms.reminders/com.google/larissadasilvapessoa0@gmail.com,1
e0834879,*job*/c.g.a.g.r/c.g/l.com:android,1
e7683265,*gms_scheduler*/c.g.a.g/.g.c.SchedulePeriodicTasksService,2
51147e1f,*gms_scheduler*/c.g.a.g/.p.g.PayGcmTaskService,9
558c1321,*job*/c.w/.c.u.ExceptionsUploadService,2
6d8d2aa4,com.whatsapp:fullsync,1
2bf41df3,com.whatsapp:NtpAction#updateNtp,2
d524e8b3,*job*/c.w/.AlarmService,2
c9d6c4b0,*gms_scheduler*/c.g.a.g/.a.s.GcmSchedulerWakeupService,1
55f5f480,*job*/c.g.a.g/.j.ProviderCreatedJob$ProviderCreatedJobService,1
109c3d9e,*job*/c.g.a.g/c.a.m.w.NotifyDatasetChangedJob$NotifyDatasetChangedJobService,1
288301a6,*gms_scheduler*/c.g.a.g/.u.s.UdcContextInitService,2
a135255b,*gms_scheduler*/c.g.a.g/.t.s.s.TrustedTimeMaintenanceTaskService,1
f9eabad6,*gms_scheduler*/c.g.a.g/.c.c.ConfigService,1
63655183,*gms_scheduler*/c.g.a.g/.t.s.SpamListSyncTaskService,1
025846b3,*gms_scheduler*/c.g.a.g/.m.PackageMeasurementTaskService,2
3b3d46f5,*job*/c.f.a/c.f.a.l.LollipopUploadService,1
92d9d9df,*job*/c.f.a/c.f.o.a.u.c.UpdateService,1
cfd3d7eb,*job*/c.f.a/c.f.o.c.j.JobQueueService,2
21ac5823,*job*/c.g.a.a.t/c.g.a.l.s.a.l.InferAppBucketsJob,1
cbf49f44,*job*/c.e.t/.w.i.b.SystemJobService,1
4677481b,*launch*,13
55643510,*gms_scheduler*/c.g.a.g/.p.s.s.PhenotypeConfigurator,2
32b94e81,*job*/g/c.g/l.u.e.br:android,1
58ecbe86,*sync*/gmail-ls/com.google/lsp@icomp.ufam.edu.br,1
bcf58799,*job*/c.w/a.w.i.b.s.SystemJobService,6
44785059,*job*/c.a.c/c.w/WhatsApp:android,1
646b4b83,*sync*/com.android.contacts/com.whatsapp/WhatsApp,1
aa27c9fb,*job*/c.w/.p.RegistrationIntentService,3
6145bc58,*sync*/com.google.android.gms.reminders/com.google/lsp@icomp.ufam.edu.br,1
7d85f144,*job*/c.g.a.g/c.g.a.a.g.t.BackgroundTasksJobService,29
84e635a0,ActivityManager-Sleep,2
05b25f3e,show keyguard <*>,2
abdb2c2a,show keyguard,2
7c084c26,*gms_scheduler*/c.g.a.g/.m.s.MdiSyncBackgroundTaskService,1
dc67fd07,WorkManager:TikTokListenableWorker startWork -> com.google.apps.tiktok.sync.impl.workmanager.SyncWorker startWork() -> com.google.apps.tiktok.sync.impl.workmanager.SyncWorker startWork() -> NoAccountWorkerFactory startWork() <*>,4
d7ea7d68,*job*/c.g.a.a/a.w.i.b.s.SystemJobService,11
a0642d57,WorkManager:TikTokListenableWorker startWork -> com.google.apps.tiktok.sync.impl.workmanager.SyncWorker startWork() -> com.google.apps.tiktok.sync.impl.workmanager.SyncWorker startWork() -> NoAccountWorkerFactory startWork(),4
8c8faf2c,*gms_scheduler*/c.g.a.g/.s.e.EditUploadJob,1
9ca23c9c,*job*/c.g.a.a.m/c.g.a.l.p.p.f.PrimesExampleStoreDataTtlService,4
8ab10872,*gms_scheduler*/c.g.a.g/.s.t.TopPlaceProcessingService,1
750fb4b6,*gms_scheduler*/c.g.a.g/.i.m.s.MobileDataHubGcmTaskService,2
9d40366f,*gms_scheduler*/c.g.a.g/.i.r.DomainFilterUpdateService,1
065ec698,*gms_scheduler*/c.g.a.g/.w.s.WalletGcmTaskService,1
3cb8c877,*gms_scheduler*/c.g.a.g/.s.p.PulpInferenceService,1
d41acb82,*job*/c.a.p.s/.WriteFallbackSettingsFilesJobService,2
548c652e,*gms_scheduler*/c.g.a.g/.a.j.NegotiationService,1
89a5c9c0,*job*/c.g.a.a.m/c.g.a.l.n.e.s.ScheduledTaskService,1
789f2a1e,*job*/c.g.a.a.d.e.d/a.w.i.b.s.SystemJobService,1
45c9e0b0,*gms_scheduler*/c.g.a.g/.a.a.b.l.AuthCronService,1
87fdfffd,*job*/c.g.a.a.t/a.w.i.b.s.SystemJobService,1
01672a7d,*job*/c.g.a.w/o.c.a.s.AwVariationsSeedFetcher,1
5a59e3a1,*job*/c.g.a.a.w/a.w.i.b.s.SystemJobService,1
4818ed14,*job*/c.g.a.a.d.e.s/a.w.i.b.s.SystemJobService,2
f6f72510,*gms_scheduler*/c.g.a.g/.t.s.f.BorderRouterSyncBoundService,1
7846cd34,*job*/c.g.a.d/c.a.v.i.StatusCheckJobService,1
d7c3b4e0,*job*/c.m.a/a.w.i.b.s.SystemJobService,1
0a5a564d,*job*/c.g.a.c/c.g.a.a.c.s.ShortcutJobService,1
6cd3975b,*job*/c.g.a.y/a.w.i.b.s.SystemJobService,7
f519e925,*gms_scheduler*/c.g.a.g/.s.s.SettingsSyncOneOffService,1
9d84ef33,*gms_scheduler*/c.g.a.g/.r.ContactsLoggerUploadService,1
1aae3d04,*gms_scheduler*/c.g.a.g/.s.s.SafeBrowsingGmsTaskBoundService,1
7c448953,*job*/c.g.a.d/c.a.v.i.s.TaskSchedulerJobService,1
b582b7d5,GnpBroadcastReceiver,1
ca03775b,*dexopt*,2
0b27ec21,IntentOp:.c.b.BackgroundBroadcastReceiverSupport$GmsReceiverIntentOperation,6
21c5f42a,*job*/c.a.v/c.g.a.f.i.m.LogFlushJob,1
79e76a0a,WindowManager <*>,1
7a35664d,WindowManager,1
0b280f2a,GmsAlarm:FusedLocation:delay_request,1
