EventId,EventTemplate,Occurrences
E0,"('MotoDisplayWakeLock',)",94
E1,"('*job*/c.a.v/c.g.a.f.s.p.m.PhoneskyJobServiceMain',)",3
E2,"('GCM_CONN_ALARM',)",3
E3,"('*job*/c.m.m/c.m.m.e.s.p.a.AppUsageDataCollector',)",3
E4,"('*job*/c.w/.p.RegistrationIntentService',)",3
E5,"('deviceidle_going_idle',)",2
E6,"('IntentOp:.c.a.AppDoctorConfigChangedIntentOperation',)",2
E7,"('IntentOp:.s.c.ControlledEventsPhenotypeUpdateOperation',)",2
E8,"('*job*/c.g.a.e.s/a.w.i.b.s.SystemJobService',)",2
E9,"('*job*/c.m.m/c.m.m.p.d.LoadDatasetJobService',)",2
E10,"('*job*/c.g.a.g.r/c.g/l.u.e.br:android',)",2
E11,"('*gms_scheduler*/c.g.a.g/.g.c.SchedulePeriodicTasksService',)",2
E12,"('*job*/c.w/.c.u.ExceptionsUploadService',)",2
E13,"('com.whatsapp:NtpAction#updateNtp',)",2
E14,"('*job*/c.w/.AlarmService',)",2
E15,"('*gms_scheduler*/c.g.a.g/.u.s.UdcContextInitService',)",2
E16,"('*gms_scheduler*/c.g.a.g/.m.PackageMeasurementTaskService',)",2
E17,"('*job*/c.f.a/c.f.o.c.j.JobQueueService',)",2
E18,"('*gms_scheduler*/c.g.a.g/.p.s.s.PhenotypeConfigurator',)",2
E19,"('ActivityManager-Sleep',)",2
E20,"('*gms_scheduler*/c.g.a.g/.i.m.s.MobileDataHubGcmTaskService',)",2
E21,"('*job*/c.a.p.s/.WriteFallbackSettingsFilesJobService',)",2
E22,"('*job*/c.g.a.a.d.e.s/a.w.i.b.s.SystemJobService',)",2
E23,"('*dexopt*',)",2
E24,"('*telephony-radio*',)",474
E25,"('NetworkStats',)",35
E26,"('Doze',)",19
E27,"('Scrims',)",13
E28,"('*launch*',)",13
E29,"('GCM_READ',)",11
E30,"('*job*/c.g.a.a/a.w.i.b.s.SystemJobService',)",11
E31,"('GCM_WORK',)",25
E32,"('GOOGLE_C2DM',)",8
E33,"('IWLAN_PROXY_WL',)",43
E34,"('RILJ_ACK_WL',)",31
E35,"('com.android.server.stats.StatsCompanionService$PullingAlarmListener',)",6
E36,"('*job*/c.g.a.g.c/c.g/l.com:android',)",6
E37,"('*sync*/com.google.android.gms.chromesync/com.google/larissadasilvapessoa0@gmail.com',)",6
E38,"('*job*/c.w/a.w.i.b.s.SystemJobService',)",6
E39,"('IntentOp:.c.b.BackgroundBroadcastReceiverSupport$GmsReceiverIntentOperation',)",6
E40,"('*alarm*',)",30
E41,"('*location*',)",24
E42,"('DreamManagerService',)",6
E43,"('IntentOp:.u.e.InstallationIntentOperation',)",5
E44,"('IntentOp:.c.c.InitConfigOperation',)",5
E45,"('*sync*/com.google.android.gms.chromesync/com.google/lsp@icomp.ufam.edu.br',)",5
E46,"('SyncLoopWakeLock',)",128
E47,"('PhoneWindowManager.mPowerKeyWakeLock',)",7
E48,"('FusedLocation',)",7
E49,"('*job*/c.g.a.g.c/c.g/l.u.e.br:android',)",7
E50,"('*job*/c.m.m/.a.AnalyticsIntentService',)",7
E51,"('*job*/c.g.a.y/a.w.i.b.s.SystemJobService',)",7
E52,"('IntentOp:.c.b.BackgroundBroadcastReceiverSupport$PersistentReceiverIntentOperation',)",45
E53,"('CMWakeLock',)",107
E54,"('NlpWakeLock',)",190
E55,"('GCoreFlp',)",69
